TitleBout,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Season,BlueWin,Continent_Europe,Continent_North America,Continent_Oceania,Continent_Other,Continent_South America,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_MALE,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,BetterRank_Red,BetterRank_neither,Prob_BlueWin_Bet
0,3,0,2,0,3.24,0.7,3.6,3.0,0.62,2,2,0,0,0,0,0,0,0,0,2,170.18,175.26,145,1,0,0,3.11,0.37,1.0,1.76,0.32,1,5,2,0,0,0,0,0,0,0,4,175.26,175.26,145,34,30,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.37908499978640525
0,3,0,3,0,11.78,0.61,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,3,190.5,193.04,250,2,0,0,3.47,0.5,2.4,2.38,0.46,2,6,5,0,0,0,0,0,0,0,8,187.96,203.2,240,43,31,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6053006175075133
0,3,1,0,0,4.17,0.61,2.0,0.5,0.12,1,1,0,0,0,0,0,0,0,0,1,190.5,190.5,185,0,4,0,3.44,0.58,0.4,2.7,0.38,4,1,1,0,0,0,0,0,0,0,4,182.88,195.58,185,32,25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.47969542538457577
0,3,1,0,0,2.93,0.39,0.0,2.5,1.0,1,1,0,0,0,0,0,0,0,0,1,172.72,170.18,145,0,2,0,5.54,0.56,0.0,2.81,0.39,2,3,2,0,0,0,0,0,0,0,5,175.26,172.72,145,32,33,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.549821124860712
0,3,0,1,0,4.17,0.49,0.0,0.86,0.25,1,1,0,0,0,0,0,0,0,0,2,167.64,180.34,135,2,0,0,3.4,0.29,0.1,0.34,0.33,4,11,3,1,0,0,0,0,0,0,11,170.18,175.26,135,36,29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.5263157894736842
0,3,0,2,0,5.07,0.47,0.9,1.32,0.54,2,4,5,0,0,0,0,0,0,0,4,185.42,187.96,145,1,0,0,7.02,0.5,0.0,0.0,0.0,1,2,1,0,0,0,0,0,0,0,1,175.26,182.88,145,32,31,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.5
0,3,0,1,0,5.64,0.72,1.7,6.91,0.66,1,0,0,0,0,0,0,0,0,0,1,167.64,175.26,125,1,0,0,3.34,0.37,0.0,0.84,0.5,1,4,1,0,0,0,0,0,0,0,2,167.64,175.26,125,31,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.5776397946066928
0,3,1,0,0,2.57,0.35,2.8,2.75,1.0,1,1,0,0,0,0,0,0,0,0,1,172.72,175.26,135,0,1,0,2.82,0.4,0.0,0.33,0.16,1,2,1,0,0,0,0,0,0,0,2,172.72,172.72,135,33,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6209150002135948
0,3,1,0,0,2.75,0.52,0.0,1.15,1.0,1,1,3,0,0,0,0,1,0,0,1,193.04,203.2,260,0,2,0,3.58,0.49,0.3,3.7,0.63,2,2,1,0,0,0,0,0,0,0,3,190.5,198.12,260,26,28,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.3218390804597701
0,3,0,3,0,7.43,0.66,1.8,3.54,1.0,3,0,0,0,0,0,0,0,0,0,3,195.58,198.12,256,0,1,0,3.62,0.44,0.2,0.45,0.36,6,18,11,5,0,0,0,0,0,0,22,190.5,195.58,240,42,27,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6853449043921014
0,3,0,5,0,3.41,0.53,0.0,1.18,0.33,5,1,12,0,0,0,1,4,0,0,5,190.5,190.5,205,0,1,0,4.33,0.56,1.3,1.34,0.33,5,5,23,0,0,0,1,3,4,0,8,190.5,195.58,205,28,28,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.7246376811594203
0,5,0,4,0,5.04,0.55,0.5,1.13,0.26,4,0,9,0,0,0,1,1,2,0,4,193.04,205.74,245,0,1,0,3.14,0.48,0.0,0.0,0.0,4,1,12,0,0,0,0,5,0,0,5,193.04,198.12,242,32,30,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.6643356643356644
0,3,0,1,0,4.03,0.4,0.1,0.88,0.27,5,3,26,0,0,1,5,1,0,0,7,162.56,172.72,135,2,0,0,5.6,0.43,0.8,0.68,0.21,4,5,31,0,0,0,2,3,3,0,8,167.64,165.1,135,34,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.5526992287917738
0,3,0,2,0,2.85,0.37,1.2,1.06,0.33,2,2,15,0,0,0,2,1,1,0,4,175.26,177.8,155,0,1,0,3.57,0.35,0.0,1.6,0.38,2,2,12,0,0,0,2,2,0,0,4,175.26,182.88,155,28,25,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.3411764705882353
0,3,0,1,0,2.95,0.44,0.0,0.38,0.33,1,1,5,0,0,0,0,1,0,0,1,190.5,198.12,220,0,2,0,4.03,0.48,0.0,0.36,0.5,2,2,10,0,0,0,1,1,0,0,2,190.5,193.04,205,32,36,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.4075
0,3,0,3,0,6.56,0.44,0.2,0.81,0.8,3,1,12,0,0,1,1,0,1,0,3,170.18,177.8,135,3,0,0,4.18,0.47,0.8,0.94,0.4,3,6,37,1,0,2,4,1,1,0,8,167.64,172.72,135,36,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.6556603773584906
0,3,0,1,0,3.8,0.58,0.5,10.86,0.76,1,0,3,0,0,0,1,0,0,0,1,172.72,172.72,135,1,0,0,3.29,0.45,0.5,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,167.64,172.72,145,31,28,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.6280193236714976
0,3,0,0,0,1.35,0.36,1.0,0.97,0.06,0,0,1,0,0,0,0,0,0,0,0,180.34,185.42,155,0,3,0,4.1,0.5,0.8,0.57,0.78,4,10,59,0,0,3,5,1,3,0,12,177.8,185.42,145,32,33,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.41919191919191917
1,5,0,9,0,3.95,0.49,0.3,0.0,0.0,9,0,28,4,0,1,4,4,0,0,9,193.04,203.2,185,0,4,0,3.59,0.49,0.2,1.18,0.53,4,5,39,1,0,1,3,4,2,0,10,187.96,198.12,205,38,31,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0.6841382874515803
1,5,0,2,0,1.76,0.46,0.5,0.52,0.25,2,2,7,0,0,0,0,2,1,0,3,182.88,182.88,145,0,11,0,4.5,0.51,0.9,2.5,0.53,11,2,37,8,0,1,3,8,2,0,14,172.72,175.26,145,32,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.15999998319999967
1,5,0,5,0,4.84,0.49,0.9,1.77,0.24,5,3,36,0,0,0,6,1,4,0,11,170.18,180.34,135,0,7,0,5.99,0.52,0.1,2.14,0.66,7,0,20,1,0,0,3,4,0,0,7,170.18,170.18,135,28,31,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.4739133967693074
0,3,0,3,0,4.33,0.4,0.1,0.8,0.17,3,5,30,0,0,0,3,6,1,0,10,172.72,177.8,155,0,6,0,2.0,0.56,1.0,3.46,0.68,6,1,17,0,0,0,4,1,2,0,7,177.8,177.8,155,29,32,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.20748421231855863
0,3,0,1,0,4.23,0.52,0.2,0.75,0.25,4,1,14,0,0,0,3,2,0,0,5,193.04,198.12,205,2,0,0,4.27,0.48,0.1,0.7,0.38,4,7,40,1,0,0,2,11,0,0,13,187.96,193.04,205,37,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.6279372671348985
0,3,0,3,0,4.81,0.42,0.5,1.1,0.39,3,2,22,0,0,0,5,0,1,0,6,170.18,172.72,140,2,0,0,3.65,0.32,0.1,2.99,0.46,12,3,53,6,0,2,8,2,0,0,12,172.72,172.72,135,35,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.5620437545953464
0,3,0,3,0,5.32,0.46,0.4,2.88,0.63,3,0,6,0,0,0,1,2,0,0,3,172.72,182.88,135,0,5,1,4.35,0.42,0.4,0.59,0.75,4,0,13,0,0,0,2,2,1,0,5,172.72,170.18,145,23,25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.34188027156840506
0,3,1,0,0,5.02,0.39,0.0,0.53,0.23,3,2,17,0,0,1,3,0,0,0,4,162.56,175.26,125,1,0,0,2.82,0.53,1.2,1.68,0.43,3,1,9,0,0,1,0,1,1,0,3,165.1,170.18,125,28,27,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.5564206714638504
0,3,1,0,0,4.22,0.52,0.2,0.75,0.28,3,3,15,0,0,0,2,1,1,0,4,167.64,175.26,125,0,1,0,3.35,0.45,1.1,4.01,0.49,2,9,36,1,0,0,4,0,1,0,5,170.18,167.64,125,34,31,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.41178841103024383
0,3,0,1,0,15.07,0.62,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,193.04,195.58,205,0,1,0,5.38,0.43,0.0,0.0,0.0,2,1,10,0,0,1,1,1,0,0,3,195.58,210.82,205,28,30,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.6690069606713878
0,3,0,3,0,3.03,0.44,0.6,1.93,0.41,3,4,34,0,0,1,4,1,4,0,10,180.34,185.42,170,0,3,0,4.72,0.55,1.2,2.69,0.6,3,0,8,0,0,0,2,0,1,0,3,177.8,182.88,170,28,26,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.34188027156840506
0,3,0,2,0,6.21,0.64,0.5,1.98,1.0,2,1,6,0,0,0,1,0,1,0,2,162.56,165.1,115,0,1,0,2.06,0.45,1.2,2.4,0.44,2,1,10,0,0,1,1,0,1,0,3,160.02,160.02,115,29,33,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6792452317550769
0,3,1,0,0,7.58,0.39,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,182.88,198.12,145,0,1,0,19.91,0.77,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,185.42,180.34,155,27,31,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.35714285714285715
0,3,0,0,0,3.84,0.61,0.0,1.17,0.2,0,0,2,0,0,0,0,0,0,0,0,170.18,177.8,140,0,2,0,5.71,0.45,0.0,0.48,0.33,2,1,6,0,0,0,1,1,0,0,2,175.26,175.26,135,27,30,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.32075476824492316
0,3,0,2,1,3.37,0.55,0.0,2.75,0.28,2,0,9,0,0,0,2,0,0,0,2,167.64,170.18,125,2,0,0,3.52,0.34,0.6,1.41,0.3,6,7,68,3,0,1,10,6,4,0,21,162.56,165.1,125,36,28,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.5711159987359299
0,3,1,0,0,3.79,0.52,1.4,1.93,0.44,3,1,10,0,0,1,1,0,1,0,3,167.64,167.64,125,1,0,0,3.67,0.45,0.0,1.0,0.28,0,1,3,0,0,0,0,0,0,0,0,165.1,172.72,125,27,28,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.4572564936029925
0,3,1,0,0,3.55,0.45,1.7,1.72,0.41,5,2,12,0,0,1,1,1,2,0,5,195.58,200.66,205,0,1,0,4.18,0.51,2.3,4.28,0.57,4,3,12,0,0,0,0,1,5,0,6,190.5,195.58,205,34,29,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.4675324675324675
0,3,0,3,0,4.39,0.45,1.5,2.98,0.42,3,1,15,0,0,0,2,0,2,0,4,167.64,167.64,145,1,0,0,3.95,0.46,0.5,1.68,0.27,6,2,25,0,0,2,2,1,2,0,7,170.18,180.34,145,29,34,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.36546947117986284
0,3,0,2,0,3.93,0.47,0.2,2.3,0.45,2,3,15,0,0,1,1,1,0,0,3,172.72,175.26,135,0,2,0,4.27,0.46,0.0,0.48,0.37,2,2,18,0,0,0,2,2,0,0,4,172.72,177.8,135,26,35,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.2758620190249668
0,3,0,1,0,2.75,0.39,0.7,1.33,0.37,2,5,24,0,0,1,2,0,0,0,3,170.18,175.26,115,2,0,0,5.66,0.5,0.1,0.45,0.36,3,9,45,0,0,0,5,2,0,0,7,160.02,162.56,115,36,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.26044816840994356
0,3,0,0,0,3.47,0.23,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,155,0,1,0,5.81,0.47,0.0,0.18,0.16,3,2,15,0,0,0,3,1,0,0,4,177.8,182.88,155,25,26,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.18775814307947858
0,3,2,0,0,0.9,0.27,0.0,1.42,0.5,0,2,4,0,0,0,0,0,0,0,0,170.18,177.8,135,1,0,1,1.57,0.37,2.0,2.89,0.33,4,7,55,0,0,1,4,0,10,0,15,167.64,170.18,135,36,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.2934178662504256
0,3,0,1,0,3.16,0.65,1.8,3.65,0.5,1,1,3,0,0,0,0,0,1,0,1,177.8,177.8,170,0,1,0,7.93,0.5,1.0,1.97,1.0,1,0,3,0,0,0,1,0,0,0,1,185.42,190.5,170,28,34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.4572564936029925
0,3,1,0,0,3.76,0.41,0.0,0.8,0.4,3,3,20,0,0,0,4,0,0,0,4,165.1,170.18,125,1,0,0,4.33,0.38,0.6,0.28,0.27,2,7,30,0,0,1,1,1,2,0,5,170.18,170.18,125,33,28,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.5657167975842363
0,3,2,0,0,1.79,0.4,0.7,1.06,0.42,0,2,6,0,0,0,0,0,0,0,0,160.02,165.1,115,0,1,0,3.33,0.54,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,165.1,170.18,115,25,35,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.35714285714285715
0,3,0,0,0,5.1,0.36,0.0,1.03,0.5,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,145,1,0,1,4.79,0.45,0.7,0.0,0.0,1,2,11,0,0,0,0,1,0,0,1,175.26,175.26,145,25,32,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.2758620190249668
0,5,0,5,0,3.74,0.54,0.6,0.92,0.45,5,2,26,0,0,2,2,3,2,0,9,190.5,205.74,185,0,3,0,3.46,0.47,0.5,3.11,0.33,5,6,39,0,0,0,6,7,2,0,15,185.42,195.58,185,37,28,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.6507042986709068
0,3,0,1,0,4.14,0.48,0.5,1.7,0.51,1,6,28,0,1,0,1,2,0,0,4,180.34,193.04,170,0,2,0,4.39,0.46,0.0,0.0,0.0,2,1,10,0,0,0,1,3,0,0,4,182.88,180.34,170,31,35,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6345305288201372
0,3,0,0,0,1.0,0.36,2.0,4.0,0.8,0,0,0,0,0,0,0,0,0,0,0,152.4,154.94,115,0,1,0,4.1,0.53,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,160.02,160.02,115,25,28,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.3020133642628661
0,3,0,1,0,2.24,0.41,0.5,1.07,0.5,1,1,4,0,0,0,0,0,1,0,1,165.1,170.18,135,0,2,0,4.69,0.44,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,170.18,177.8,135,27,31,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.34512979150628625
0,3,1,0,0,4.33,0.51,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,187.96,190.5,241,0,1,0,4.38,0.5,0.0,0.0,0.0,3,3,13,0,0,0,1,3,0,0,4,187.96,190.5,264,28,32,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.21690196562885938
0,3,0,5,0,3.4,0.48,1.6,3.44,0.34,5,0,12,0,0,0,2,0,3,0,5,177.8,182.88,145,0,7,1,2.65,0.44,0.3,1.07,0.29,6,0,18,0,0,1,2,2,2,0,7,182.88,190.5,155,41,27,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.6279372671348985
0,3,0,2,0,2.98,0.51,2.2,1.75,0.5,2,0,4,0,0,1,0,1,0,0,2,187.96,193.04,205,0,2,0,3.26,0.56,0.3,1.37,0.8,2,2,17,0,0,1,0,3,0,0,4,182.88,187.96,185,28,32,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.489165728662833
0,3,0,0,0,7.12,0.56,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,135,1,0,0,3.77,0.55,0.2,4.15,0.77,3,2,16,0,0,0,2,1,1,0,4,177.8,190.5,135,28,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.17500004124999793
0,3,0,1,0,2.66,0.45,2.2,2.22,0.5,1,1,3,0,0,0,0,0,1,0,1,165.1,170.18,125,2,0,0,2.98,0.46,0.0,2.89,0.31,0,2,9,0,0,0,0,0,0,0,0,162.56,165.1,125,31,24,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5525939660337196
0,3,0,1,0,4.16,0.49,0.5,0.98,0.21,3,1,11,0,0,0,1,2,1,0,4,180.34,182.88,135,3,0,1,3.29,0.41,0.8,0.66,0.63,2,5,30,0,0,0,1,2,2,0,5,167.64,172.72,135,43,29,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.6636481928743279
0,3,0,1,0,6.0,0.48,0.0,2.25,0.75,1,0,1,0,0,0,0,1,0,0,1,160.02,165.1,125,1,0,0,2.01,0.49,0.9,2.54,0.47,2,3,18,0,0,0,1,1,4,0,6,165.1,160.02,125,25,23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.5711159987359299
1,5,0,4,0,2.54,0.41,0.4,0.2,0.33,6,2,20,1,0,0,0,9,1,0,10,193.04,210.82,250,0,2,0,4.82,0.53,0.0,1.86,0.34,6,3,44,7,0,0,5,9,0,0,14,193.04,203.2,240,38,34,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.5564206714638504
0,3,3,0,0,4.84,0.43,0.0,0.17,0.14,4,4,18,0,0,0,1,4,0,0,5,170.18,177.8,145,1,0,0,6.31,0.57,0.8,0.79,0.5,5,1,10,0,0,0,2,3,0,0,5,180.34,182.88,135,26,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.23653745528623327
0,3,1,0,0,4.22,0.47,0.8,0.0,0.0,2,1,5,0,0,0,0,1,1,0,2,180.34,187.96,155,2,0,0,2.02,0.34,0.5,3.9,0.3,0,2,6,0,0,0,0,0,0,0,0,182.88,187.96,155,26,34,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.5525939660337196
0,3,0,2,0,5.74,0.54,0.9,0.66,0.5,6,3,30,0,0,1,0,8,3,0,12,180.34,190.5,170,3,0,1,2.36,0.48,0.4,1.06,0.4,8,6,68,6,1,3,3,6,4,0,17,175.26,187.96,170,38,29,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.6428571428571429
0,3,1,0,0,3.59,0.49,0.0,1.68,0.33,0,1,1,0,0,0,0,0,0,0,0,180.34,182.88,170,1,0,0,4.77,0.41,0.0,0.5,1.0,0,1,3,0,0,0,0,0,0,0,0,182.88,195.58,170,27,31,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6507042986709068
0,3,2,0,0,4.45,0.52,0.0,0.69,0.4,2,2,8,0,0,0,0,2,0,0,2,182.88,187.96,205,1,0,0,3.77,0.35,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,190.5,198.12,205,27,26,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.621527787854428
0,3,1,0,0,1.0,0.3,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,185.42,185.42,205,2,0,0,3.31,0.48,0.4,0.39,0.14,4,2,9,0,0,0,0,4,0,0,4,182.88,193.04,205,33,26,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.28929599145967144
0,3,1,0,0,3.66,0.37,0.0,0.68,1.0,3,1,11,0,0,0,2,1,0,0,3,180.34,185.42,145,1,0,0,5.22,0.4,0.0,0.8,0.23,2,2,9,0,0,0,1,1,0,0,2,172.72,182.88,145,27,35,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.6428571428571429
0,3,0,1,0,5.21,0.44,0.0,0.5,0.25,1,0,3,0,0,0,1,0,0,0,1,175.26,193.04,185,3,0,0,5.36,0.48,0.0,0.43,0.25,0,3,11,0,0,0,0,0,0,0,0,185.42,187.96,185,31,35,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.46336938696044644
0,5,1,0,0,3.74,0.54,0.6,0.92,0.45,5,3,31,0,0,2,2,3,2,0,9,190.5,205.74,185,0,4,1,4.14,0.44,0.8,2.22,0.53,4,2,25,0,0,0,4,0,2,0,6,182.88,187.96,185,27,28,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.280474711501643
0,3,0,5,0,5.43,0.48,0.5,0.0,0.0,5,0,11,0,0,0,3,2,0,0,5,175.26,180.34,145,0,7,0,2.96,0.4,0.4,1.44,0.5,7,0,21,0,0,1,4,0,2,0,7,172.72,177.8,145,27,27,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.5882115889697561
0,3,0,1,0,4.2,0.45,3.2,0.0,0.0,2,1,10,0,0,0,0,1,2,0,3,187.96,182.88,185,4,0,1,3.2,0.43,0.1,0.07,0.16,4,9,44,0,0,2,2,5,1,0,10,187.96,190.5,205,34,30,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.5711159987359299
0,3,0,3,0,3.64,0.38,2.3,0.51,0.1,3,1,12,0,0,1,1,0,3,0,5,162.56,160.02,115,1,0,0,4.64,0.47,0.6,0.28,0.4,4,3,21,0,0,0,3,0,1,0,4,165.1,162.56,115,35,28,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.47826082419659344
